student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
11438,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,12,False
12287,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,28,False
5098,city_103,0.92,Female,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,21,False
26341,city_160,0.92,Male,False,no_enrollment,Graduate,STEM,16,10000+,,1,24,False
15733,city_160,0.92,Female,True,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,14,False
2351,city_104,0.924,Male,True,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,4,22,False
1230,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,105,False
12352,city_103,0.92,Male,True,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,>4,127,False
33205,city_100,0.887,,False,Full time course,Masters,STEM,>20,10000+,Public Sector,never,86,False
30139,city_23,0.899,Male,True,no_enrollment,High School,,16,1000-4999,Pvt Ltd,1,52,False
6551,city_57,0.866,Male,True,Full time course,Graduate,STEM,15,1000-4999,Pvt Ltd,1,24,False
29992,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,35,False
27823,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,25,False
868,city_83,0.923,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,330,False
30527,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,1,139,False
24689,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,46,False
11717,city_114,0.926,Male,False,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,>4,44,False
12659,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,9,False
26230,city_104,0.924,Male,True,no_enrollment,Phd,Other,>20,10000+,Pvt Ltd,>4,12,False
6457,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,49,True
6234,city_46,0.762,Male,True,no_enrollment,Masters,STEM,14,1000-4999,,4,112,False
29148,city_103,0.92,Female,True,no_enrollment,Masters,STEM,16,1000-4999,Public Sector,1,292,False
761,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,61,False
18262,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,72,False
11198,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,41,False
22604,city_50,0.896,Male,True,no_enrollment,High School,,13,1000-4999,Public Sector,2,59,False
14994,city_136,0.897,,True,no_enrollment,Masters,Other,20,10000+,Pvt Ltd,1,70,False
23556,city_136,0.897,Male,True,no_enrollment,Masters,STEM,>20,10000+,Other,4,37,False
4501,city_67,0.855,Male,True,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,2,42,False
4459,city_103,0.92,Male,True,no_enrollment,High School,,17,1000-4999,Pvt Ltd,>4,162,False
519,city_104,0.924,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,90,False
21067,city_160,0.92,Male,False,Full time course,Masters,Other,17,10000+,Public Sector,1,66,False
11211,city_103,0.92,Female,True,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,2,24,False
11030,city_83,0.923,Male,True,Part time course,Graduate,STEM,17,10000+,Pvt Ltd,4,200,True
15715,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,69,False
1252,city_103,0.92,,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,35,False
10848,city_103,0.92,Male,True,no_enrollment,Graduate,Other,19,10000+,Pvt Ltd,>4,53,False
17203,city_65,0.802,Male,True,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,4,63,False
10188,city_16,0.91,Male,False,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,18,False
24573,city_28,0.939,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,42,False
1635,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,15,False
11763,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,322,False
10906,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,1,91,False
5759,city_136,0.897,Male,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,1,15,False
17613,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,>4,10,False
25226,city_136,0.897,Male,True,Full time course,Masters,STEM,16,1000-4999,,1,174,False
13361,city_136,0.897,,True,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,>4,123,False
11550,city_136,0.897,Male,True,no_enrollment,Masters,STEM,10,1000-4999,,1,31,False
23087,city_90,0.698,,True,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,1,24,False
1077,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,153,False
7611,city_103,0.92,,True,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,2,13,False
25923,city_72,0.795,Male,True,no_enrollment,Graduate,STEM,18,5000-9999,Pvt Ltd,>4,95,False
1001,city_103,0.92,Male,True,no_enrollment,Masters,STEM,10,1000-4999,Public Sector,>4,36,False
14194,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,146,False
5383,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,22,False
18918,city_16,0.91,,True,no_enrollment,Phd,STEM,>20,5000-9999,NGO,2,130,False
19935,city_123,0.738,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,2,21,False
31843,city_97,0.925,Male,True,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,4,108,False
11680,city_160,0.92,,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,38,False
11127,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,4,False
16872,city_103,0.92,Female,False,no_enrollment,Masters,STEM,19,10000+,NGO,>4,11,False
31558,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,74,False
17406,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,27,False
29368,city_71,0.884,Male,True,no_enrollment,Primary School,,11,1000-4999,Pvt Ltd,1,52,False
3042,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,64,False
29351,city_103,0.92,Male,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,36,False
14649,city_150,0.698,,True,no_enrollment,Graduate,STEM,14,1000-4999,Public Sector,1,35,False
20780,city_16,0.91,Male,True,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,3,34,False
29747,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,2,53,False
28855,city_16,0.91,Male,True,no_enrollment,Graduate,,10,10000+,Pvt Ltd,3,14,False
14862,city_50,0.896,,True,,Graduate,STEM,16,5000-9999,Public Sector,>4,50,False
1313,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,6,False
21787,city_136,0.897,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,31,False
1482,city_75,0.939,Male,False,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,52,False
24518,city_73,0.754,Other,True,Part time course,High School,,10,10000+,,1,22,False
4411,city_103,0.92,Female,False,no_enrollment,Phd,STEM,>20,1000-4999,Pvt Ltd,1,26,False
16031,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,42,False
14442,city_75,0.939,,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,91,False
11587,city_21,0.624,Male,True,no_enrollment,Masters,STEM,10,1000-4999,,2,14,False
24207,city_114,0.926,Female,True,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,1,16,False
32588,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,216,True
29060,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,163,False
32253,city_103,0.92,Male,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,4,129,False
891,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,never,26,False
27273,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,104,False
7003,city_144,0.84,,True,no_enrollment,Graduate,STEM,10,1000-4999,Public Sector,1,78,True
7634,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,145,False
26293,city_21,0.624,Male,True,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,1,88,False
16147,city_103,0.92,,True,no_enrollment,,,20,1000-4999,Pvt Ltd,>4,74,False
10385,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,16,False
11157,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,3,110,False
7083,city_116,0.743,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,157,False
12518,city_138,0.836,Male,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,1,81,False
16235,city_75,0.939,Male,False,Part time course,Graduate,STEM,11,10000+,Public Sector,1,26,False
4127,city_103,0.92,Male,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,101,False
773,city_16,0.91,Male,True,Full time course,Graduate,STEM,15,1000-4999,Pvt Ltd,1,37,False
7509,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,36,False
19414,city_97,0.925,,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,17,False
13376,city_145,0.555,,True,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,2,57,True
18641,city_114,0.926,,True,no_enrollment,Graduate,STEM,11,1000-4999,Other,2,26,False
14313,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,134,True
2261,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,2,17,False
23482,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,56,False
22397,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,70,False
1128,city_100,0.887,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,12,True
23898,city_136,0.897,Male,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,2,128,False
6498,city_21,0.624,,True,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,20,False
18729,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,2,45,False
27070,city_57,0.866,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,15,False
10520,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,61,False
12222,city_16,0.91,,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,43,False
9946,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,112,False
19838,city_114,0.926,Male,False,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,22,False
5054,city_16,0.91,,True,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,>4,240,False
1244,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,72,False
26739,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,157,False
13661,city_41,0.827,Male,True,no_enrollment,High School,,11,5000-9999,Pvt Ltd,1,26,True
12803,city_103,0.92,,True,no_enrollment,Graduate,STEM,16,1000-4999,Public Sector,2,146,True
11402,city_46,0.762,,True,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,2,11,False
23753,city_64,0.666,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,52,False
14097,city_103,0.92,,True,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,1,51,False
1760,city_103,0.92,Male,True,Full time course,Masters,STEM,10,10000+,Pvt Ltd,2,31,False
9427,city_16,0.91,Male,True,no_enrollment,Graduate,Humanities,17,1000-4999,Pvt Ltd,>4,11,False
19837,city_104,0.924,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,11,False
22761,city_136,0.897,,False,no_enrollment,Phd,STEM,15,5000-9999,Public Sector,3,111,True
6035,city_114,0.926,,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,2,False
28392,city_28,0.939,Female,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,>4,48,False
3481,city_102,0.804,Male,True,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,2,38,False
10542,city_16,0.91,Male,True,no_enrollment,Phd,STEM,13,5000-9999,NGO,1,7,False
30681,city_64,0.666,Male,True,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,1,111,False
30058,city_136,0.897,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,122,False
28760,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,1,50,True
17624,city_173,0.878,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,72,False
6279,city_114,0.926,,True,no_enrollment,Masters,STEM,18,1000-4999,Public Sector,2,46,False
26738,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,172,False
26220,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,3,26,False
28756,city_134,0.698,,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,180,False
285,city_103,0.92,Male,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,2,17,False
1649,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,91,True
30384,city_23,0.899,,False,Full time course,High School,,12,10000+,Pvt Ltd,2,99,True
7571,city_103,0.92,,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,4,80,False
5218,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,96,False
25392,city_103,0.92,,False,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,102,False
32782,city_21,0.624,Male,True,no_enrollment,Masters,STEM,17,10000+,Other,1,26,True
13263,city_103,0.92,Male,True,no_enrollment,Graduate,Other,>20,1000-4999,Pvt Ltd,>4,11,False
15996,city_103,0.92,Male,True,,Graduate,STEM,>20,1000-4999,Public Sector,3,9,False
14877,city_23,0.899,Female,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,50,False
15475,city_61,0.913,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,322,False
32226,city_73,0.754,Male,True,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,2,47,False
1656,city_99,0.915,,False,Full time course,High School,,10,10000+,Pvt Ltd,1,97,False
15642,city_97,0.925,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,124,False
10962,city_136,0.897,,False,no_enrollment,Phd,STEM,>20,10000+,NGO,>4,11,False
19757,city_173,0.878,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,42,False
7307,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,51,False
22916,city_103,0.92,Male,False,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,27,False
20531,city_136,0.897,Male,True,no_enrollment,Masters,STEM,18,5000-9999,Pvt Ltd,>4,41,False
3178,city_114,0.926,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,>4,78,False
9589,city_116,0.743,Male,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,>4,19,False
2214,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,3,89,False
14154,city_103,0.92,,False,no_enrollment,Masters,STEM,14,5000-9999,Public Sector,>4,66,True
10023,city_103,0.92,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,3,6,False
12602,city_136,0.897,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,2,68,False
32621,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,1,44,False
26701,city_77,0.83,Male,True,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,>4,106,False
11838,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,16,False
689,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,27,True
27811,city_160,0.92,Male,True,no_enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,>4,136,False
1872,city_75,0.939,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,46,False
21317,city_75,0.939,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Public Sector,>4,41,False
8691,city_99,0.915,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,4,False
15301,city_16,0.91,Male,True,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,2,192,False
20604,city_16,0.91,Male,True,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,142,False
28444,city_50,0.896,,True,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,15,False
2053,city_67,0.855,Female,False,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,>4,51,False
11920,city_103,0.92,Female,True,Part time course,Graduate,STEM,13,10000+,Pvt Ltd,1,24,False
26431,city_114,0.926,Male,True,no_enrollment,Masters,Business Degree,17,1000-4999,Pvt Ltd,>4,90,False
11971,city_123,0.738,Male,True,Full time course,Graduate,STEM,12,1000-4999,Pvt Ltd,1,41,False
2361,city_104,0.924,Male,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,1,140,False
27043,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,33,False
11382,city_103,0.92,Male,True,no_enrollment,Masters,Humanities,10,10000+,Pvt Ltd,2,7,False
24457,city_16,0.91,Male,False,no_enrollment,Graduate,STEM,16,10000+,Public Sector,2,15,False
978,city_103,0.92,Male,True,no_enrollment,Graduate,Other,>20,1000-4999,Pvt Ltd,>4,24,False
6797,city_114,0.926,,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,98,False
3062,city_104,0.924,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,57,False
18280,city_103,0.92,Male,True,no_enrollment,Graduate,No Major,>20,1000-4999,NGO,>4,11,False
24399,city_102,0.804,,True,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,107,False
21556,city_21,0.624,Female,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,51,True
45,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,26,False
22647,city_104,0.924,Male,False,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,26,False
191,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,48,False
19087,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,10,5000-9999,,2,61,False
4345,city_160,0.92,,False,no_enrollment,Masters,STEM,>20,10000+,Public Sector,2,11,True
6205,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,8,False
30405,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,126,False
10989,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,NGO,>4,110,False
1086,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,1,122,False
22632,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,,>4,11,False
4339,city_103,0.92,Male,True,no_enrollment,,,>20,5000-9999,Pvt Ltd,1,6,False
7354,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,8,False
27198,city_103,0.92,Male,True,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,1,112,False
27301,city_21,0.624,Male,False,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,>4,49,True
26659,city_65,0.802,Male,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,70,False
32469,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,30,False
32349,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,61,False
5327,city_16,0.91,Male,True,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,17,False
9661,city_21,0.624,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,51,False
5423,city_102,0.804,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,25,True
17462,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,20,False
1383,city_16,0.91,Other,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,96,False
32814,city_102,0.804,Male,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,22,False
16643,city_71,0.884,Male,True,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,82,False
28919,city_16,0.91,Male,True,no_enrollment,Graduate,No Major,>20,1000-4999,Pvt Ltd,4,66,False
23195,city_103,0.92,Female,True,no_enrollment,Graduate,Humanities,10,10000+,Pvt Ltd,>4,124,False
13134,city_160,0.92,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,1,46,False
20284,city_103,0.92,,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,54,False
15007,city_102,0.804,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,12,False
17727,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,48,False
21109,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,152,False
3321,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,8,False
30422,city_59,0.775,Male,True,Part time course,Graduate,STEM,>20,5000-9999,Public Sector,1,44,False
6683,city_21,0.624,Male,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,>4,8,False
4795,city_103,0.92,Female,True,no_enrollment,Masters,Humanities,>20,10000+,Pvt Ltd,1,52,False
30097,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,26,False
1623,city_103,0.92,,False,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,204,False
12103,city_116,0.743,Male,True,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,>4,25,False
25335,city_103,0.92,Male,True,no_enrollment,Primary School,,>20,10000+,Pvt Ltd,1,102,False
12911,city_173,0.878,Male,True,Full time course,High School,,14,1000-4999,Pvt Ltd,2,61,False
26610,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,104,False
6565,city_21,0.624,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,56,True
245,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,>4,18,False
21306,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,17,False
25809,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,4,23,False
11461,city_114,0.926,Male,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,26,False
6266,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,152,False
5474,city_116,0.743,Male,False,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,192,False
9856,city_138,0.836,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,10,True
14450,city_21,0.624,,True,Full time course,Masters,STEM,15,10000+,,2,96,True
21053,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,11,False
24824,city_99,0.915,Female,False,no_enrollment,Phd,Humanities,10,1000-4999,NGO,2,41,False
20127,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,20,10000+,NGO,>4,28,False
27087,city_57,0.866,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,42,False
29207,city_103,0.92,,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,>4,51,False
29362,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,90,False
